,size,speed,energy
0,129.57034219483555,92.57875339135475,38.66148585963925
1,144.57034219483555,77.57875339135475,78.03541934997088
2,129.57034219483555,92.57875339135475,49.17467598208467
3,144.57034219483555,77.57875339135475,43.31615324286612
4,144.57034219483555,47.57875339135475,65.70860842444151
5,174.57034219483555,107.57875339135475,35.12706035767146
6,114.57034219483555,107.57875339135475,51.58976886471767
7,144.57034219483555,77.57875339135475,6.333371213994879
8,144.57034219483555,77.57875339135475,9.416840767989175
9,159.57034219483555,92.57875339135475,66.34898940013252
10,129.57034219483555,92.57875339135475,11.842290688743194
11,174.57034219483555,137.57875339135475,30.19508351191477
12,174.57034219483555,47.57875339135475,49.988506914157696
13,159.57034219483555,32.57875339135475,38.38628170874764
14,174.57034219483555,20.0,25.2336992825437
15,144.57034219483555,20.0,57.52793427820487
16,159.57034219483555,122.57875339135475,57.04176850197098
17,159.57034219483555,182.57875339135475,61.49243131191535
18,129.57034219483555,62.57875339135475,42.828458689569025
19,159.57034219483555,92.57875339135475,10.935394215505928
20,142.73808661865948,120.68557896756755,57.76759843308952
21,159.57034219483555,32.57875339135475,18.847880671091275
22,144.57034219483555,77.57875339135475,60.020318260315854
23,97.73808661865948,75.68557896756755,46.28116884306617
24,129.57034219483555,62.57875339135475,35.55781662515957
25,174.57034219483555,47.57875339135475,38.047972686388746
26,129.57034219483555,92.57875339135475,25.081686680047248
27,159.57034219483555,152.57875339135475,54.53373359839283
28,114.57034219483555,107.57875339135475,52.83887559359209
29,99.57034219483555,62.57875339135475,55.507019645132424
30,159.57034219483555,62.57875339135475,50.32140057007753
31,159.57034219483555,152.57875339135475,32.915367577784096
32,189.57034219483555,122.57875339135475,26.079605205097714
33,174.57034219483555,107.57875339135475,9.622088250231577
34,159.57034219483555,62.57875339135475,45.858553571562624
35,189.57034219483555,152.57875339135475,39.59447924113512
36,174.57034219483555,20.0,52.36650190184888
37,159.57034219483555,152.57875339135475,54.90976552659674
38,159.57034219483555,62.57875339135475,61.037854658105715
39,189.57034219483555,20.0,36.32176828445866
40,204.57034219483555,107.57875339135475,25.27179992693266
41,144.57034219483555,47.57875339135475,39.405033741762026
42,159.57034219483555,35.0,53.95691368129797
43,144.57034219483555,77.57875339135475,59.18323884495901
44,189.57034219483555,122.57875339135475,56.26669792396803
45,189.57034219483555,32.57875339135475,40.80842855324563
46,174.57034219483555,20.0,23.112272861044232
47,189.57034219483555,92.57875339135475,22.778270919335924
48,174.57034219483555,167.57875339135475,53.84966339763345
49,159.57034219483555,35.0,8.991501901848762
50,159.57034219483555,32.57875339135475,59.14418683169303
51,174.57034219483555,77.57875339135475,66.09076814117276
52,129.57034219483555,62.57875339135475,7.382957436105787
53,174.57034219483555,77.57875339135475,47.01458230122091
54,174.57034219483555,47.57875339135475,21.025522851811886
55,159.57034219483555,62.57875339135475,48.54009747407823
56,129.57034219483555,20.0,32.899253718380564
57,114.57034219483555,47.57875339135475,37.71761084076593
58,159.57034219483555,62.57875339135475,62.48888510484346
59,159.57034219483555,62.57875339135475,12.797123949802696
60,144.57034219483555,137.57875339135475,63.81640434673079
61,174.57034219483555,20.0,20.987323194278105
62,174.57034219483555,167.57875339135475,77.57811420583066
63,159.57034219483555,62.57875339135475,59.66594170839522
64,144.57034219483555,77.57875339135475,42.23657036017381
65,144.57034219483555,77.57875339135475,18.191702405746963
66,159.57034219483555,62.57875339135475,47.415272618851674
67,157.73808661865948,135.68557896756755,56.14056862700668
68,174.57034219483555,137.57875339135475,61.526164552873325
69,144.57034219483555,47.57875339135475,23.752355752259167
70,144.57034219483555,77.57875339135475,32.29900421163544
71,99.57034219483555,122.57875339135475,22.31279604101953
72,174.57034219483555,107.57875339135475,73.5457512003856
73,204.57034219483555,107.57875339135475,26.730118416407805
74,174.57034219483555,167.57875339135475,53.14121571034561
75,159.57034219483555,152.57875339135475,27.6916548556199
76,159.57034219483555,122.57875339135475,29.093397265955947
77,204.57034219483555,107.57875339135475,77.53489224298835
