,size,speed,energy
0,174.57034219483555,47.57875339135475,29.981495559400187
1,189.57034219483555,20.0,58.28198476141558
2,204.57034219483555,107.57875339135475,49.35961527796873
3,204.57034219483555,20.0,34.46157806461354
4,204.57034219483555,107.57875339135475,24.236439221738422
5,189.57034219483555,62.57875339135475,39.517741078442114
6,189.57034219483555,35.0,11.88004272948582
7,204.57034219483555,47.57875339135475,30.816666627757705
8,189.57034219483555,62.57875339135475,62.97859921574414
9,219.57034219483555,20.0,18.262355031839526
10,174.57034219483555,77.57875339135475,44.94864442309092
11,159.57034219483555,62.57875339135475,42.89143308777513
12,189.57034219483555,62.57875339135475,45.02994300736961
13,204.57034219483555,137.57875339135475,43.911827555648735
14,189.57034219483555,32.57875339135475,49.173157880437344
15,219.57034219483555,92.57875339135475,52.870243149079826
16,234.57034219483555,35.0,33.55893585889557
17,189.57034219483555,35.0,40.22655999277436
18,174.57034219483555,77.57875339135475,69.9927870755376
19,204.57034219483555,107.57875339135475,33.878003262592976
20,204.57034219483555,20.0,41.60439163600415
21,174.57034219483555,47.57875339135475,1.7070088028608186
22,189.57034219483555,92.57875339135475,2.0115617574866764
23,219.57034219483555,92.57875339135475,14.905281076467485
24,174.57034219483555,77.57875339135475,74.47412723000531
25,189.57034219483555,122.57875339135475,33.14536241338488
26,189.57034219483555,20.0,21.67902966139889
27,204.57034219483555,77.57875339135475,39.360722616247905
28,219.57034219483555,35.0,34.808205303745694
29,204.57034219483555,50.0,41.99317865729154
30,204.57034219483555,77.57875339135475,32.47479421689561
31,189.57034219483555,122.57875339135475,48.89009684984261
32,189.57034219483555,62.57875339135475,68.52045627855304
33,189.57034219483555,92.57875339135475,52.31320479487468
34,174.57034219483555,50.0,58.072755450362656
35,219.57034219483555,152.57875339135475,58.08072151703298
36,174.57034219483555,77.57875339135475,35.93156898626462
37,174.57034219483555,77.57875339135475,52.61142892679106
38,159.57034219483555,35.0,27.432294676892653
39,189.57034219483555,62.57875339135475,26.88997165348772
40,174.57034219483555,35.0,28.287255703477115
