,size,speed,energy
0,479.0244304302393,329.09112742444097,72.33631809501003
1,500.0,359.09112742444097,60.27651612664926
2,494.0244304302393,314.09112742444097,40.78239577400535
3,464.0244304302393,344.09112742444097,37.29531808443099
4,485.0,374.09112742444097,47.418986412460086
5,500.0,374.09112742444097,64.31209732351647
6,500.0,329.09112742444097,74.53103495548221
7,485.0,344.09112742444097,7.76930753805853
8,494.0244304302393,344.09112742444097,103.89929456124815
9,485.0,359.09112742444097,42.36962770935513
