,size,speed,energy
0,153.8317890890758,290.7035597031486,15.355639722304874
1,500.0,54.91012326232811,45.62912507239244
2,168.8317890890758,275.7035597031486,24.780126760413424
3,183.8317890890758,290.7035597031486,71.35334655989205
4,500.0,24.910123262328113,1.2455180592213608
5,153.8317890890758,290.7035597031486,40.86304813784768
6,485.0,39.91012326232811,2.6696657810070703
7,138.8317890890758,275.7035597031486,74.94648556985241
8,183.8317890890758,260.7035597031486,37.245583674738086
9,500.0,84.91012326232811,70.81301554977529
10,485.0,39.91012326232811,12.579539624482223
11,123.83178908907581,290.7035597031486,8.823106673822071
12,153.8317890890758,260.7035597031486,3.2861735988559375
13,168.8317890890758,275.7035597031486,69.32037429713144
