,size,speed,energy
0,153.8317890890758,290.7035597031486,35.57334410694311
1,153.8317890890758,290.7035597031486,66.54812119126285
2,123.83178908907581,260.7035597031486,55.12729459185944
3,500.0,69.91012326232811,52.38580503969423
4,198.8317890890758,275.7035597031486,10.79387710153874
5,183.8317890890758,290.7035597031486,71.28467991258809
6,198.8317890890758,275.7035597031486,55.05965820117935
7,168.8317890890758,275.7035597031486,51.081684467164166
8,500.0,54.91012326232811,2.198839418941816
9,213.8317890890758,290.7035597031486,50.01374838972342
10,183.8317890890758,290.7035597031486,48.43539738822571
11,168.8317890890758,305.7035597031486,32.47462623645661
12,213.8317890890758,290.7035597031486,41.154134352642174
13,183.8317890890758,260.7035597031486,17.508717781366165
14,168.8317890890758,305.7035597031486,29.639704004158233
15,198.8317890890758,305.7035597031486,61.2601361511495
16,213.8317890890758,260.7035597031486,8.083386063968131
17,198.8317890890758,275.7035597031486,49.11303104686161
18,138.8317890890758,305.7035597031486,18.748980788766556
19,153.8317890890758,260.7035597031486,46.55432568550148
20,138.8317890890758,275.7035597031486,28.49975938372193
