,size,speed,energy
0,474.5836598442753,66.0342979246763,45.36186264083352
1,474.5836598442753,36.034297924676295,56.979377863121755
2,474.5836598442753,96.0342979246763,71.76172047562937
3,489.5836598442753,21.034297924676295,13.804521430789837
4,489.5836598442753,21.034297924676295,18.325939111825527
5,459.5836598442753,51.034297924676295,32.564732641082855
6,489.5836598442753,81.0342979246763,23.526713803038326
7,489.5836598442753,111.0342979246763,62.66761942115154
8,459.5836598442753,21.034297924676295,21.806922709064878
9,489.5836598442753,51.034297924676295,14.568076875915994
